22,84,
3,-1,
-1,-1,-1,-1,-1,-1,-1,-1,19,19,-1,-1,19,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,19,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,19,18,18,19,19,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,19,18,18,18,19,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,19,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,18,19,18,18,18,18,19,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,10,7,7,7,9,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,2,9,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,11,4,-1,-1,1,8,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,11,6,6,8,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,10,7,7,7,9,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,5,-1,-1,-1,2,9,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,5,-1,-1,-1,-1,0,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,5,-1,-1,-1,-1,0,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,5,-1,-1,-1,-1,0,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,11,4,-1,-1,-1,2,9,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,5,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,10,3,-1,-1,-1,-1,0,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,3,-1,-1,-1,-1,1,8,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,-1,-1,-1,-1,1,8,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,-1,1,8,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,18,18,18,18,18,18,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,6,8,18,18,18,18,18,18,18,
